NAME,PLATE,MW
MOL00078891,PLATE00000207,431.55
MOL00078892,PLATE00000207,311.76
MOL00078893,PLATE00000207,372.56
MOL00078894,PLATE00000207,421.50
MOL00078895,PLATE00000207,365.44
MOL00078896,PLATE00000207,430.48
MOL00078897,PLATE00000207,333.40
MOL00078898,PLATE00000207,406.53
MOL00078899,PLATE00000207,335.17
MOL00078900,PLATE00000207,312.38
MOL00078901,PLATE00000207,427.90
MOL00078902,PLATE00000207,438.48
MOL00078903,PLATE00000207,387.48
MOL00078904,PLATE00000207,407.43
MOL00078905,PLATE00000207,304.41
MOL00078906,PLATE00000207,421.58
MOL00078907,PLATE00000207,307.40
MOL00078908,PLATE00000207,408.55
MOL00078909,PLATE00000207,301.41
MOL00078910,PLATE00000207,357.49
MOL00078911,PLATE00000207,437.88
MOL00078912,PLATE00000207,382.50
MOL00078913,PLATE00000207,352.41
MOL00078914,PLATE00000207,401.47
MOL00078915,PLATE00000207,415.47
MOL00078916,PLATE00000207,425.54
MOL00078917,PLATE00000207,314.36
MOL00078918,PLATE00000207,389.45
MOL00078919,PLATE00000207,426.55
MOL00078920,PLATE00000207,379.50
MOL00078921,PLATE00000207,305.38
MOL00078922,PLATE00000207,430.50
MOL00078923,PLATE00000207,329.83
MOL00078924,PLATE00000207,424.54
MOL00078925,PLATE00000207,385.53
MOL00078926,PLATE00000207,414.52
MOL00078927,PLATE00000207,402.44
MOL00078928,PLATE00000207,322.36
MOL00078929,PLATE00000207,380.49
MOL00078930,PLATE00000207,430.55
MOL00078931,PLATE00000207,424.45
MOL00078932,PLATE00000207,349.41
MOL00078933,PLATE00000207,352.44
MOL00078934,PLATE00000207,308.40
MOL00078935,PLATE00000207,425.40
MOL00078936,PLATE00000207,329.32
MOL00078937,PLATE00000207,333.38
MOL00078938,PLATE00000207,336.41
MOL00078939,PLATE00000207,362.87
MOL00078940,PLATE00000207,389.44
MOL00078941,PLATE00000207,383.49
MOL00078942,PLATE00000207,417.48
MOL00078943,PLATE00000207,343.36
MOL00078944,PLATE00000207,436.47
MOL00078945,PLATE00000207,345.44
MOL00078946,PLATE00000207,449.57
MOL00078947,PLATE00000207,366.43
MOL00078948,PLATE00000207,411.51
MOL00078949,PLATE00000207,410.29
MOL00078950,PLATE00000207,373.41
MOL00078951,PLATE00000207,378.48
MOL00078952,PLATE00000207,343.53
MOL00078953,PLATE00000207,422.55
MOL00078954,PLATE00000207,381.52
MOL00078955,PLATE00000207,363.46
MOL00078956,PLATE00000207,423.56
MOL00078957,PLATE00000207,307.35
MOL00078958,PLATE00000207,367.49
MOL00078959,PLATE00000207,435.54
MOL00078960,PLATE00000207,305.36
MOL00078961,PLATE00000207,352.45
MOL00078962,PLATE00000207,419.48
MOL00078963,PLATE00000207,373.42
MOL00078964,PLATE00000207,377.49
MOL00078965,PLATE00000207,300.33
MOL00078966,PLATE00000207,339.49
MOL00078967,PLATE00000207,432.51
MOL00078968,PLATE00000207,343.47
MOL00078969,PLATE00000207,336.37
MOL00078970,PLATE00000207,412.57
MOL00078971,PLATE00000207,327.40
MOL00078972,PLATE00000207,377.49
MOL00078973,PLATE00000207,409.90
MOL00078974,PLATE00000207,333.79
MOL00078975,PLATE00000207,422.52
MOL00078976,PLATE00000207,329.40
MOL00078977,PLATE00000207,338.45
MOL00078978,PLATE00000207,350.42
MOL00078979,PLATE00000207,419.53
MOL00078980,PLATE00000207,363.44
MOL00078981,PLATE00000207,394.41
MOL00078982,PLATE00000207,316.33
MOL00078983,PLATE00000207,447.45
MOL00078984,PLATE00000207,434.45
MOL00078985,PLATE00000207,432.97
MOL00078986,PLATE00000207,388.46
MOL00078987,PLATE00000207,379.46
MOL00078988,PLATE00000207,351.42
MOL00078989,PLATE00000207,337.47
MOL00078990,PLATE00000207,424.46
MOL00078991,PLATE00000207,347.46
MOL00078992,PLATE00000207,342.42
MOL00078993,PLATE00000207,359.43
MOL00078994,PLATE00000207,352.45
MOL00078995,PLATE00000207,319.42
MOL00078996,PLATE00000207,425.58
MOL00078997,PLATE00000207,359.40
MOL00078998,PLATE00000207,435.50
MOL00078999,PLATE00000207,300.34
MOL00079000,PLATE00000207,365.54
MOL00079001,PLATE00000207,372.43
MOL00079002,PLATE00000207,424.59
MOL00079003,PLATE00000207,305.44
MOL00079004,PLATE00000207,394.56
MOL00079005,PLATE00000207,333.41
MOL00079006,PLATE00000207,395.55
MOL00079007,PLATE00000207,425.53
MOL00079008,PLATE00000207,310.36
MOL00079009,PLATE00000207,319.38
MOL00079010,PLATE00000207,421.46
MOL00079011,PLATE00000207,357.37
MOL00079012,PLATE00000207,320.39
MOL00079013,PLATE00000207,355.35
MOL00079014,PLATE00000207,318.81
MOL00079015,PLATE00000207,398.55
MOL00079016,PLATE00000207,325.36
MOL00079017,PLATE00000207,324.33
MOL00079018,PLATE00000207,398.50
MOL00079019,PLATE00000207,403.52
MOL00079020,PLATE00000207,311.32
MOL00079021,PLATE00000207,391.55
MOL00079022,PLATE00000207,391.51
MOL00079023,PLATE00000207,410.49
MOL00079024,PLATE00000207,304.37
MOL00079025,PLATE00000207,355.44
MOL00079026,PLATE00000207,394.47
MOL00079027,PLATE00000207,398.41
MOL00079028,PLATE00000207,385.44
MOL00079029,PLATE00000207,412.53
MOL00079030,PLATE00000207,403.79
MOL00079031,PLATE00000207,418.41
MOL00079032,PLATE00000207,319.72
MOL00079033,PLATE00000207,416.56
MOL00079034,PLATE00000207,303.74
MOL00079035,PLATE00000207,390.42
MOL00079036,PLATE00000207,383.35
MOL00079037,PLATE00000207,369.46
MOL00079038,PLATE00000207,378.43
MOL00079039,PLATE00000207,351.88
MOL00079040,PLATE00000207,449.51
MOL00079041,PLATE00000207,374.42
MOL00079042,PLATE00000207,431.54
MOL00079043,PLATE00000207,325.39
MOL00079044,PLATE00000207,440.52
MOL00079045,PLATE00000207,373.47
MOL00079046,PLATE00000207,360.46
MOL00079047,PLATE00000207,396.44
MOL00079048,PLATE00000207,408.54
MOL00079049,PLATE00000207,358.46
MOL00079050,PLATE00000207,381.52
MOL00079051,PLATE00000207,338.41
MOL00079052,PLATE00000207,394.56
MOL00079053,PLATE00000207,380.47
MOL00079054,PLATE00000207,434.54
MOL00079055,PLATE00000207,352.41
MOL00079056,PLATE00000207,301.37
MOL00079057,PLATE00000207,327.38
MOL00079058,PLATE00000207,364.42
MOL00079059,PLATE00000207,394.43
MOL00079060,PLATE00000207,355.44
MOL00079061,PLATE00000207,365.46
MOL00079062,PLATE00000207,317.27
MOL00079063,PLATE00000207,415.44
MOL00079064,PLATE00000207,370.33
MOL00079065,PLATE00000207,302.38
MOL00079066,PLATE00000207,345.39
MOL00079067,PLATE00000207,399.55
MOL00079068,PLATE00000207,302.35
MOL00079069,PLATE00000207,315.44
MOL00079070,PLATE00000207,342.39
MOL00079071,PLATE00000207,422.52
MOL00079072,PLATE00000207,302.35
MOL00079073,PLATE00000207,336.41
MOL00079074,PLATE00000207,374.24
MOL00079075,PLATE00000207,435.53
MOL00079076,PLATE00000207,370.37
MOL00079077,PLATE00000207,422.46
MOL00079078,PLATE00000207,398.84
MOL00079079,PLATE00000207,423.40
MOL00079080,PLATE00000207,341.41
MOL00079081,PLATE00000207,416.54
MOL00079082,PLATE00000207,341.41
MOL00079083,PLATE00000207,354.38
MOL00079084,PLATE00000207,310.35
MOL00079085,PLATE00000207,392.50
MOL00079086,PLATE00000207,358.44
MOL00079087,PLATE00000207,395.50
MOL00079088,PLATE00000207,419.48
MOL00079089,PLATE00000207,446.48
MOL00079090,PLATE00000207,368.44
MOL00079091,PLATE00000207,339.41
MOL00079092,PLATE00000207,432.48
MOL00079093,PLATE00000207,363.38
MOL00079094,PLATE00000207,354.41
MOL00079095,PLATE00000207,357.46
MOL00079096,PLATE00000207,426.53
MOL00079097,PLATE00000207,406.53
MOL00079098,PLATE00000207,397.56
MOL00079099,PLATE00000207,318.38
MOL00079100,PLATE00000207,366.55
MOL00079101,PLATE00000207,300.36
MOL00079102,PLATE00000207,344.50
MOL00079103,PLATE00000207,300.42
MOL00079104,PLATE00000207,391.45
MOL00079105,PLATE00000207,336.35
MOL00079106,PLATE00000207,402.50
MOL00079107,PLATE00000207,412.42
MOL00079108,PLATE00000207,371.52
MOL00079109,PLATE00000207,342.46
MOL00079110,PLATE00000207,385.42
MOL00079111,PLATE00000207,421.54
MOL00079112,PLATE00000207,404.43
MOL00079113,PLATE00000207,441.49
MOL00079114,PLATE00000207,314.38
MOL00079115,PLATE00000207,403.52
MOL00079116,PLATE00000207,411.48
MOL00079117,PLATE00000207,378.52
MOL00079118,PLATE00000207,390.55
MOL00079119,PLATE00000207,426.49
MOL00079120,PLATE00000207,435.93
MOL00079121,PLATE00000207,351.41
MOL00079122,PLATE00000207,400.26
MOL00079123,PLATE00000207,426.49
MOL00079124,PLATE00000207,360.76
MOL00079125,PLATE00000207,439.60
MOL00079126,PLATE00000207,394.43
MOL00079127,PLATE00000207,404.43
MOL00079128,PLATE00000207,424.41
MOL00079129,PLATE00000207,424.92
MOL00079130,PLATE00000207,315.34
MOL00079131,PLATE00000207,400.43
MOL00079132,PLATE00000207,376.52
MOL00079133,PLATE00000207,350.46
MOL00079134,PLATE00000207,429.49
MOL00079135,PLATE00000207,318.39
MOL00079136,PLATE00000207,437.50
MOL00079137,PLATE00000207,396.45
MOL00079138,PLATE00000207,449.60
MOL00079139,PLATE00000207,325.39
MOL00079140,PLATE00000207,423.50
MOL00079141,PLATE00000207,431.43
MOL00079142,PLATE00000207,421.52
MOL00079143,PLATE00000207,387.39
MOL00079144,PLATE00000207,432.55
MOL00079145,PLATE00000207,379.50
MOL00079146,PLATE00000207,413.56
MOL00079147,PLATE00000207,308.40
MOL00079148,PLATE00000207,321.42
MOL00079149,PLATE00000207,372.43
MOL00079150,PLATE00000207,365.53
MOL00079151,PLATE00000207,362.45
MOL00079152,PLATE00000207,411.46
MOL00079153,PLATE00000207,449.39
MOL00079154,PLATE00000207,415.47
MOL00079155,PLATE00000207,393.40
MOL00079156,PLATE00000207,399.52
MOL00079157,PLATE00000207,344.43
MOL00079158,PLATE00000207,301.30
MOL00079159,PLATE00000207,401.41
MOL00079160,PLATE00000207,323.44
MOL00079161,PLATE00000207,445.91
MOL00079162,PLATE00000207,346.31
MOL00079163,PLATE00000207,401.50
MOL00079164,PLATE00000207,419.48
MOL00079165,PLATE00000207,408.50
MOL00079166,PLATE00000207,388.85
MOL00079167,PLATE00000207,406.53
MOL00079168,PLATE00000207,314.77
MOL00079169,PLATE00000207,364.38
MOL00079170,PLATE00000207,304.41
MOL00079171,PLATE00000207,336.33
MOL00079172,PLATE00000207,362.46
MOL00079173,PLATE00000207,332.49
MOL00079174,PLATE00000207,389.86
MOL00079175,PLATE00000207,343.38
MOL00079176,PLATE00000207,330.35
MOL00079177,PLATE00000207,432.54
MOL00079178,PLATE00000207,341.41
MOL00079179,PLATE00000207,424.50
MOL00079180,PLATE00000207,347.36
MOL00079181,PLATE00000208,423.53
MOL00079182,PLATE00000208,397.54
MOL00079183,PLATE00000208,343.38
MOL00079184,PLATE00000208,328.46
MOL00079185,PLATE00000208,360.42
MOL00079186,PLATE00000208,355.41
MOL00079187,PLATE00000208,426.58
MOL00079188,PLATE00000208,435.50
MOL00079189,PLATE00000208,337.40
MOL00079190,PLATE00000208,442.86
MOL00079191,PLATE00000208,367.37
MOL00079192,PLATE00000208,340.40
MOL00079193,PLATE00000208,351.42
MOL00079194,PLATE00000208,337.38
MOL00079195,PLATE00000208,433.52
MOL00079196,PLATE00000208,366.42
MOL00079197,PLATE00000208,436.50
MOL00079198,PLATE00000208,433.47
MOL00079199,PLATE00000208,440.56
MOL00079200,PLATE00000208,335.41
MOL00079201,PLATE00000208,402.46
MOL00079202,PLATE00000208,306.34
MOL00079203,PLATE00000208,364.36
MOL00079204,PLATE00000208,386.47
MOL00079205,PLATE00000208,341.45
MOL00079206,PLATE00000208,424.57
MOL00079207,PLATE00000208,364.40
MOL00079208,PLATE00000208,444.52
MOL00079209,PLATE00000208,313.37
MOL00079210,PLATE00000208,390.49
MOL00079211,PLATE00000208,354.45
MOL00079212,PLATE00000208,321.44
MOL00079213,PLATE00000208,361.40
MOL00079214,PLATE00000208,338.37
MOL00079215,PLATE00000208,422.49
MOL00079216,PLATE00000208,403.54
MOL00079217,PLATE00000208,443.56
MOL00079218,PLATE00000208,400.43
MOL00079219,PLATE00000208,334.46
MOL00079220,PLATE00000208,352.39
MOL00079221,PLATE00000208,367.40
MOL00079222,PLATE00000208,412.81
MOL00079223,PLATE00000208,394.48
MOL00079224,PLATE00000208,434.48
MOL00079225,PLATE00000208,326.36
MOL00079226,PLATE00000208,322.30
MOL00079227,PLATE00000208,378.61
MOL00079228,PLATE00000208,350.38
MOL00079229,PLATE00000208,423.53
MOL00079230,PLATE00000208,405.55
MOL00079231,PLATE00000208,327.40
MOL00079232,PLATE00000208,342.39
MOL00079233,PLATE00000208,328.37
MOL00079234,PLATE00000208,423.45
MOL00079235,PLATE00000208,418.53
MOL00079236,PLATE00000208,405.43
MOL00079237,PLATE00000208,397.45
MOL00079238,PLATE00000208,442.86
MOL00079239,PLATE00000208,412.51
MOL00079240,PLATE00000208,382.46
MOL00079241,PLATE00000208,391.49
MOL00079242,PLATE00000208,337.38
MOL00079243,PLATE00000208,403.54
MOL00079244,PLATE00000208,443.51
MOL00079245,PLATE00000208,412.50
MOL00079246,PLATE00000208,419.46
MOL00079247,PLATE00000208,416.49
MOL00079248,PLATE00000208,427.43
MOL00079249,PLATE00000208,383.79
MOL00079250,PLATE00000208,346.44
MOL00079251,PLATE00000208,336.33
MOL00079252,PLATE00000208,410.84
MOL00079253,PLATE00000208,421.54
MOL00079254,PLATE00000208,448.57
MOL00079255,PLATE00000208,407.47
MOL00079256,PLATE00000208,392.48
MOL00079257,PLATE00000208,325.41
MOL00079258,PLATE00000208,437.52
MOL00079259,PLATE00000208,343.40
MOL00079260,PLATE00000208,312.39
MOL00079261,PLATE00000208,378.43
MOL00079262,PLATE00000208,393.38
MOL00079263,PLATE00000208,432.57
MOL00079264,PLATE00000208,412.51
MOL00079265,PLATE00000208,381.52
MOL00079266,PLATE00000208,373.86
MOL00079267,PLATE00000208,374.48
MOL00079268,PLATE00000208,358.35
MOL00079269,PLATE00000208,367.40
MOL00079270,PLATE00000208,400.86
MOL00079271,PLATE00000208,433.51
MOL00079272,PLATE00000208,443.48
MOL00079273,PLATE00000208,391.52
MOL00079274,PLATE00000208,346.39
MOL00079275,PLATE00000208,390.49
MOL00079276,PLATE00000208,406.49
MOL00079277,PLATE00000208,381.43
MOL00079278,PLATE00000208,419.53
MOL00079279,PLATE00000208,365.43
MOL00079280,PLATE00000208,368.45
MOL00079281,PLATE00000208,429.52
MOL00079282,PLATE00000208,407.45
MOL00079283,PLATE00000208,384.54
MOL00079284,PLATE00000208,377.42
MOL00079285,PLATE00000208,374.46
MOL00079286,PLATE00000208,440.47
MOL00079287,PLATE00000208,390.49
MOL00079288,PLATE00000208,340.43
MOL00079289,PLATE00000208,417.52
MOL00079290,PLATE00000208,390.44
MOL00079291,PLATE00000208,414.52
MOL00079292,PLATE00000208,434.45
MOL00079293,PLATE00000208,409.46
MOL00079294,PLATE00000208,431.50
MOL00079295,PLATE00000208,418.55
MOL00079296,PLATE00000208,345.37
MOL00079297,PLATE00000208,415.45
MOL00079298,PLATE00000208,343.77
MOL00079299,PLATE00000208,322.30
MOL00079300,PLATE00000208,399.47
MOL00079301,PLATE00000208,336.48
MOL00079302,PLATE00000208,426.55
MOL00079303,PLATE00000208,429.52
MOL00079304,PLATE00000208,406.46
MOL00079305,PLATE00000208,360.40
MOL00079306,PLATE00000208,347.42
MOL00079307,PLATE00000208,332.45
MOL00079308,PLATE00000208,417.44
MOL00079309,PLATE00000208,402.49
MOL00079310,PLATE00000208,447.55
MOL00079311,PLATE00000208,404.51
MOL00079312,PLATE00000208,424.93
MOL00079313,PLATE00000208,419.57
MOL00079314,PLATE00000208,362.45
MOL00079315,PLATE00000208,332.45
MOL00079316,PLATE00000208,386.41
MOL00079317,PLATE00000208,378.43
MOL00079318,PLATE00000208,316.29
MOL00079319,PLATE00000208,381.44
MOL00079320,PLATE00000208,412.50
MOL00079321,PLATE00000208,408.50
MOL00079322,PLATE00000208,350.35
MOL00079323,PLATE00000208,359.47
MOL00079324,PLATE00000208,422.46
MOL00079325,PLATE00000208,333.45
MOL00079326,PLATE00000208,330.38
MOL00079327,PLATE00000208,341.45
MOL00079328,PLATE00000208,368.45
MOL00079329,PLATE00000208,403.44
MOL00079330,PLATE00000208,417.48
MOL00079331,PLATE00000208,386.51
MOL00079332,PLATE00000208,391.45
MOL00079333,PLATE00000208,406.44
MOL00079334,PLATE00000208,434.45
MOL00079335,PLATE00000208,378.43
MOL00079336,PLATE00000208,321.78
MOL00079337,PLATE00000208,403.54
MOL00079338,PLATE00000208,357.42
MOL00079339,PLATE00000208,424.60
MOL00079340,PLATE00000208,417.51
MOL00079341,PLATE00000208,404.53
MOL00079342,PLATE00000208,447.50
MOL00079343,PLATE00000208,432.58
MOL00079344,PLATE00000208,375.41
MOL00079345,PLATE00000208,389.42
MOL00079346,PLATE00000208,318.38
MOL00079347,PLATE00000208,405.37
MOL00079348,PLATE00000208,416.45
MOL00079349,PLATE00000208,404.51
MOL00079350,PLATE00000208,430.52
MOL00079351,PLATE00000208,321.38
MOL00079352,PLATE00000208,445.50
MOL00079353,PLATE00000208,357.43
MOL00079354,PLATE00000208,319.82
MOL00079355,PLATE00000208,355.44
MOL00079356,PLATE00000208,443.51
MOL00079357,PLATE00000208,400.44
MOL00079358,PLATE00000208,405.51
MOL00079359,PLATE00000208,313.40
MOL00079360,PLATE00000208,448.52
MOL00079361,PLATE00000208,379.51
MOL00079362,PLATE00000208,411.48
MOL00079363,PLATE00000208,368.48
MOL00079364,PLATE00000208,326.36
MOL00079365,PLATE00000208,382.39
MOL00079366,PLATE00000208,379.42
MOL00079367,PLATE00000208,413.48
MOL00079368,PLATE00000208,413.49
MOL00079369,PLATE00000208,434.48
MOL00079370,PLATE00000208,373.42
MOL00079371,PLATE00000208,434.50
MOL00079372,PLATE00000208,307.35
MOL00079373,PLATE00000208,351.41
MOL00079374,PLATE00000208,342.42
MOL00079375,PLATE00000208,395.46
MOL00079376,PLATE00000208,403.37
MOL00079377,PLATE00000208,363.37
MOL00079378,PLATE00000208,439.52
MOL00079379,PLATE00000208,421.50
MOL00079380,PLATE00000208,435.45
MOL00079381,PLATE00000208,446.52
MOL00079382,PLATE00000208,355.37
MOL00079383,PLATE00000208,376.21
MOL00079384,PLATE00000208,321.78
MOL00079385,PLATE00000208,423.48
MOL00079386,PLATE00000208,444.42
MOL00079387,PLATE00000208,423.59
MOL00079388,PLATE00000208,347.42
MOL00079389,PLATE00000208,448.92
MOL00079390,PLATE00000208,419.50
MOL00079391,PLATE00000208,448.48
MOL00079392,PLATE00000208,447.50
MOL00079393,PLATE00000208,324.38
MOL00079394,PLATE00000208,413.49
MOL00079395,PLATE00000208,410.43
MOL00079396,PLATE00000208,428.51
MOL00079397,PLATE00000208,308.81
MOL00079398,PLATE00000208,378.89
MOL00079399,PLATE00000208,428.58
MOL00079400,PLATE00000208,372.44
MOL00079401,PLATE00000208,345.39
MOL00079402,PLATE00000208,307.41
MOL00079403,PLATE00000208,430.44
MOL00079404,PLATE00000208,429.48
MOL00079405,PLATE00000208,405.48
MOL00079406,PLATE00000208,417.57
MOL00079407,PLATE00000208,376.46
MOL00079408,PLATE00000208,399.54
MOL00079409,PLATE00000208,382.51
MOL00079410,PLATE00000208,434.31
MOL00079411,PLATE00000208,438.48
MOL00079412,PLATE00000208,398.42
MOL00079413,PLATE00000208,386.50
MOL00079414,PLATE00000208,352.39
MOL00079415,PLATE00000208,426.52
MOL00079416,PLATE00000208,404.87
MOL00079417,PLATE00000208,442.45
MOL00079418,PLATE00000208,359.39
MOL00079419,PLATE00000208,342.45
MOL00079420,PLATE00000208,422.46
MOL00079421,PLATE00000208,313.40
MOL00079422,PLATE00000208,352.88
MOL00079423,PLATE00000208,346.39
MOL00079424,PLATE00000208,308.34
MOL00079425,PLATE00000208,315.38
MOL00079426,PLATE00000208,428.48
MOL00079427,PLATE00000208,389.45
MOL00079428,PLATE00000208,439.87
MOL00079429,PLATE00000208,415.51
MOL00079430,PLATE00000208,415.46
MOL00079431,PLATE00000208,316.42
MOL00079432,PLATE00000208,444.45
MOL00079433,PLATE00000208,367.42
MOL00079434,PLATE00000208,349.37
MOL00079435,PLATE00000208,407.50
MOL00079436,PLATE00000208,407.47
MOL00079437,PLATE00000208,444.50
MOL00079438,PLATE00000208,428.50
MOL00079439,PLATE00000208,448.58
MOL00079440,PLATE00000208,371.44
MOL00079441,PLATE00000208,362.39
MOL00079442,PLATE00000208,431.48
MOL00079443,PLATE00000208,319.36
MOL00079444,PLATE00000208,448.49
MOL00079445,PLATE00000208,389.50
MOL00079446,PLATE00000208,436.93
MOL00079447,PLATE00000208,337.46
MOL00079448,PLATE00000208,396.44
MOL00079449,PLATE00000208,331.36
MOL00079450,PLATE00000208,343.83
MOL00079451,PLATE00000208,426.48
MOL00079452,PLATE00000208,445.52
MOL00079453,PLATE00000208,429.48
MOL00079454,PLATE00000208,426.54
MOL00079455,PLATE00000208,375.48
MOL00079456,PLATE00000208,442.53
MOL00079457,PLATE00000208,399.50
MOL00079458,PLATE00000208,425.50
MOL00079459,PLATE00000208,423.47
MOL00079460,PLATE00000208,362.39
MOL00079461,PLATE00000208,438.53
MOL00079462,PLATE00000208,384.44
MOL00079463,PLATE00000208,406.42
MOL00079464,PLATE00000208,419.47
MOL00079465,PLATE00000208,425.46
MOL00079466,PLATE00000208,434.54
MOL00079467,PLATE00000208,419.52
MOL00079468,PLATE00000208,404.47
MOL00079469,PLATE00000208,381.43
MOL00079470,PLATE00000208,394.45
MOL00079471,PLATE00000208,376.42
MOL00079472,PLATE00000208,322.36
MOL00079473,PLATE00000208,325.37
MOL00079474,PLATE00000208,434.50
MOL00079475,PLATE00000208,375.47
MOL00079476,PLATE00000208,448.43
MOL00079477,PLATE00000208,424.52
MOL00079478,PLATE00000208,424.48
MOL00079479,PLATE00000208,392.47
MOL00079480,PLATE00000208,351.41
MOL00079481,PLATE00000208,407.57
MOL00079482,PLATE00000208,423.54
MOL00079483,PLATE00000208,429.58
MOL00079484,PLATE00000208,401.47
MOL00079485,PLATE00000208,416.49
MOL00079486,PLATE00000208,325.34
MOL00079487,PLATE00000208,367.41
MOL00079488,PLATE00000208,434.54
MOL00079489,PLATE00000208,422.44
MOL00079490,PLATE00000208,445.51
MOL00079491,PLATE00000208,351.36
MOL00079492,PLATE00000208,412.46
MOL00079493,PLATE00000208,389.50
MOL00079494,PLATE00000208,394.45
MOL00079495,PLATE00000208,323.44
MOL00079496,PLATE00000208,424.49
MOL00079497,PLATE00000208,326.40
MOL00079498,PLATE00000208,313.80
MOL00079499,PLATE00000208,375.43
MOL00079500,PLATE00000208,376.46
MOL00079501,PLATE00000208,415.45
MOL00079502,PLATE00000208,439.57
MOL00079503,PLATE00000208,428.50
MOL00079504,PLATE00000208,426.54
MOL00079505,PLATE00000208,448.53
MOL00079506,PLATE00000208,437.51
MOL00079507,PLATE00000208,421.50
MOL00079508,PLATE00000208,367.79
MOL00079509,PLATE00000208,424.50
MOL00079510,PLATE00000208,390.45
MOL00079511,PLATE00000208,433.47
MOL00079512,PLATE00000208,443.54
MOL00079513,PLATE00000208,322.41
MOL00079514,PLATE00000208,385.87
MOL00079515,PLATE00000208,410.52
MOL00079516,PLATE00000208,391.35
MOL00079517,PLATE00000208,384.44
MOL00079518,PLATE00000208,328.35
